,game_date,status,away_name,home_name,home_probable_pitcher,away_probable_pitcher,away_score,home_score,venue_id
777,2024-05-17,Final,Washington Nationals,Philadelphia Phillies,Zack Wheeler,Jake Irvin,2,4,2681
778,2024-05-17,Final,Seattle Mariners,Baltimore Orioles,John Means,Bryce Miller,2,9,2
779,2024-05-17,Final,Chicago White Sox,New York Yankees,Nestor Cortes,Mike Clevinger,2,4,3313
780,2024-05-17,Final,Tampa Bay Rays,Toronto Blue Jays,Chris Bassitt,Tyler Alexander,4,3,14
781,2024-05-17,Final,Minnesota Twins,Cleveland Guardians,Triston McKenzie,Simeon Woods Richardson,2,3,5
782,2024-05-17,Final,New York Mets,Miami Marlins,Jesús Luzardo,Christian Scott,0,8,4169
783,2024-05-17,Final,San Diego Padres,Atlanta Braves,Max Fried,Matt Waldron,3,1,4705
784,2024-05-17,Final,Oakland Athletics,Kansas City Royals,Cole Ragans,Mitch Spence,2,6,7
785,2024-05-17,Final,Los Angeles Angels,Texas Rangers,Andrew Heaney,Tyler Anderson,9,3,5325
786,2024-05-17,Final,Milwaukee Brewers,Houston Astros,Hunter Brown,Freddy Peralta,4,5,2392
787,2024-05-17,Final,Boston Red Sox,St. Louis Cardinals,Kyle Gibson,Brayan Bello,6,10,2889
788,2024-05-17,Final,Detroit Tigers,Arizona Diamondbacks,Ryne Nelson,Tarik Skubal,13,0,15
789,2024-05-17,Final,Cincinnati Reds,Los Angeles Dodgers,James Paxton,Frankie Montas,3,7,22
790,2024-05-17,Final,Colorado Rockies,San Francisco Giants,Mason Black,Ryan Feltner,5,10,2395
791,2024-05-18,Final,Chicago White Sox,New York Yankees,Luis Gil,Brad Keller,1,6,3313
792,2024-05-18,Final,Pittsburgh Pirates,Chicago Cubs,Shota Imanaga,Bailey Falter,0,1,17
793,2024-05-18,Final,Tampa Bay Rays,Toronto Blue Jays,Kevin Gausman,Zach Eflin,5,4,14
794,2024-05-18,Final,Seattle Mariners,Baltimore Orioles,Grayson Rodriguez,Luis Castillo,4,3,2
795,2024-05-18,Final,Colorado Rockies,San Francisco Giants,Kyle Harrison,Ty Blach,4,14,2395
796,2024-05-18,Final,New York Mets,Miami Marlins,Braxton Garrett,Luis Severino,9,10,4169
797,2024-05-18,Final,Washington Nationals,Philadelphia Phillies,Cristopher Sánchez,MacKenzie Gore,3,4,2681
798,2024-05-18,Final,Minnesota Twins,Cleveland Guardians,Logan Allen,Bailey Ober,4,11,5
799,2024-05-18,Final,Oakland Athletics,Kansas City Royals,Seth Lugo,Ross Stripling,3,5,7
800,2024-05-18,Final,Milwaukee Brewers,Houston Astros,Justin Verlander,Bryse Wilson,4,2,2392
801,2024-05-18,Final,Boston Red Sox,St. Louis Cardinals,Miles Mikolas,Kutter Crawford,2,7,2889
802,2024-05-18,Final,Los Angeles Angels,Texas Rangers,José Ureña,Patrick Sandoval,2,3,5325
803,2024-05-18,Final,Detroit Tigers,Arizona Diamondbacks,Zac Gallen,Jack Flaherty,8,3,15
804,2024-05-18,Final,Cincinnati Reds,Los Angeles Dodgers,Walker Buehler,Graham Ashcraft,0,4,22
805,2024-05-18,Postponed,San Diego Padres,Atlanta Braves,Bryce Elder,Yu Darvish,0,0,4705
806,2024-05-19,Final,Boston Red Sox,St. Louis Cardinals,Matthew Liberatore,Nick Pivetta,11,3,2889
807,2024-05-19,Final,Seattle Mariners,Baltimore Orioles,Corbin Burnes,George Kirby,3,6,2
808,2024-05-19,Final,Washington Nationals,Philadelphia Phillies,Aaron Nola,Trevor Williams,5,11,2681
809,2024-05-19,Final,Chicago White Sox,New York Yankees,Carlos Rodón,Chris Flexen,2,7,3313
810,2024-05-19,Final,Tampa Bay Rays,Toronto Blue Jays,Alek Manoah,Aaron Civale,2,5,14
811,2024-05-19,Final,Minnesota Twins,Cleveland Guardians,Tanner Bibee,Chris Paddack,2,5,5
812,2024-05-19,Final,New York Mets,Miami Marlins,Sixto Sánchez,Sean Manaea,7,3,4169
813,2024-05-19,Final,Oakland Athletics,Kansas City Royals,Brady Singer,JP Sears,4,8,7
814,2024-05-19,Final,Milwaukee Brewers,Houston Astros,Spencer Arrighetti,Colin Rea,4,9,2392
815,2024-05-19,Final,Pittsburgh Pirates,Chicago Cubs,Jameson Taillon,Mitch Keller,3,2,17
816,2024-05-19,Final,Los Angeles Angels,Texas Rangers,Michael Lorenzen,José Soriano,4,1,5325
817,2024-05-19,Final,Colorado Rockies,San Francisco Giants,Jordan Hicks,Dakota Hudson,1,4,2395
818,2024-05-19,Final,Detroit Tigers,Arizona Diamondbacks,Jordan Montgomery,Matt Manning,4,6,15
819,2024-05-19,Final,Cincinnati Reds,Los Angeles Dodgers,Landon Knack,Hunter Greene,2,3,22
820,2024-05-19,Final,San Diego Padres,Atlanta Braves,Bryce Elder,Yu Darvish,9,1,4705
821,2024-05-20,Final,San Diego Padres,Atlanta Braves,Reynaldo López,Dylan Cease,6,5,4705
822,2024-05-20,Final,San Diego Padres,Atlanta Braves,Chris Sale,Randy Vásquez,0,3,4705
823,2024-05-20,Final,Chicago White Sox,Toronto Blue Jays,José Berríos,Erick Fedde,3,9,14
824,2024-05-20,Final,New York Mets,Cleveland Guardians,Ben Lively,Tylor Megill,1,3,5
825,2024-05-20,Final,Milwaukee Brewers,Miami Marlins,Ryan Weathers,Joe Ross,2,3,4169
826,2024-05-20,Final,Minnesota Twins,Washington Nationals,Mitchell Parker,Pablo López,3,12,3309
827,2024-05-20,Final,Boston Red Sox,Tampa Bay Rays,Taj Bradley,Tanner Houck,5,0,12
828,2024-05-20,Final,Seattle Mariners,New York Yankees,Marcus Stroman,Logan Gilbert,5,4,3313
829,2024-05-20,Final,Detroit Tigers,Kansas City Royals,Michael Wacha,Reese Olson,3,8,7
830,2024-05-20,Final,Baltimore Orioles,St. Louis Cardinals,Sonny Gray,Dean Kremer,3,6,2889
831,2024-05-20,Final,Los Angeles Angels,Houston Astros,Framber Valdez,Reid Detmers,9,7,2392
832,2024-05-20,Final,Arizona Diamondbacks,Los Angeles Dodgers,Yoshinobu Yamamoto,Joe Mantiply,4,6,22
833,2024-05-21,Final,New York Mets,Cleveland Guardians,Xzavion Curry,Adrian Houser,6,7,5
834,2024-05-21,Final,San Diego Padres,Cincinnati Reds,Andrew Abbott,Joe Musgrove,0,2,2602
835,2024-05-21,Final,San Francisco Giants,Pittsburgh Pirates,Martín Pérez,Logan Webb,6,7,31
836,2024-05-21,Final,Texas Rangers,Philadelphia Phillies,Ranger Suárez,Jon Gray,2,5,2681
837,2024-05-21,Final,Milwaukee Brewers,Miami Marlins,Trevor Rogers,Robert Gasser,7,5,4169
838,2024-05-21,Final,Minnesota Twins,Washington Nationals,Patrick Corbin,Joe Ryan,10,0,3309
839,2024-05-21,Final,Boston Red Sox,Tampa Bay Rays,Zack Littell,Cooper Criswell,5,2,12
840,2024-05-21,Final,Seattle Mariners,New York Yankees,Clarke Schmidt,Bryan Woo,6,3,3313
841,2024-05-21,Final,Chicago White Sox,Toronto Blue Jays,Yusei Kikuchi,Garrett Crochet,5,0,14
842,2024-05-21,Final,Detroit Tigers,Kansas City Royals,Alec Marsh,Casey Mize,3,10,7
843,2024-05-21,Final,Atlanta Braves,Chicago Cubs,Javier Assad,Charlie Morton,3,4,17
844,2024-05-21,Final,Baltimore Orioles,St. Louis Cardinals,Lance Lynn,Kyle Bradish,1,3,2889
845,2024-05-21,Final,Los Angeles Angels,Houston Astros,Cristian Javier,Griffin Canning,5,6,2392
846,2024-05-21,Final,Colorado Rockies,Oakland Athletics,Aaron Brooks,Cal Quantrill,4,5,10
847,2024-05-21,Final,Arizona Diamondbacks,Los Angeles Dodgers,Gavin Stone,Brandon Pfaadt,7,3,22
848,2024-05-22,Final,Baltimore Orioles,St. Louis Cardinals,Lance Lynn,Kyle Bradish,1,3,2889
849,2024-05-22,Final,Minnesota Twins,Washington Nationals,Jake Irvin,Simeon Woods Richardson,3,2,3309
850,2024-05-22,Final,New York Mets,Cleveland Guardians,Triston McKenzie,Jose Quintana,3,6,5
851,2024-05-22,Final,Baltimore Orioles,St. Louis Cardinals,Kyle Gibson,John Means,4,5,2889
852,2024-05-22,Final,Los Angeles Angels,Houston Astros,Hunter Brown,Tyler Anderson,2,1,2392
853,2024-05-22,Final,Detroit Tigers,Kansas City Royals,Cole Ragans,Tarik Skubal,3,8,7
854,2024-05-22,Final,San Diego Padres,Cincinnati Reds,Nick Martinez,Michael King,7,3,2602
855,2024-05-22,Final,San Francisco Giants,Pittsburgh Pirates,Jared Jones,Blake Snell,9,5,31
856,2024-05-22,Final,Texas Rangers,Philadelphia Phillies,Taijuan Walker,Dane Dunning,4,11,2681
857,2024-05-22,Final,Milwaukee Brewers,Miami Marlins,Jesús Luzardo,Freddy Peralta,0,1,4169
858,2024-05-22,Final,Boston Red Sox,Tampa Bay Rays,Ryan Pepiot,Brayan Bello,8,5,12
859,2024-05-22,Final,Seattle Mariners,New York Yankees,Nestor Cortes,Bryce Miller,3,7,3313
860,2024-05-22,Final,Chicago White Sox,Toronto Blue Jays,Chris Bassitt,Nick Nastrini,2,9,14
861,2024-05-22,Final,Atlanta Braves,Chicago Cubs,Justin Steele,Max Fried,9,2,17
862,2024-05-22,Final,Colorado Rockies,Oakland Athletics,Mitch Spence,Austin Gomber,4,3,10
863,2024-05-22,Final,Arizona Diamondbacks,Los Angeles Dodgers,Tyler Glasnow,Brandon Hughes,6,0,22
864,2024-05-23,Final,San Francisco Giants,Pittsburgh Pirates,Paul Skenes,Erik Miller,7,6,31
865,2024-05-23,Final,Seattle Mariners,New York Yankees,Luis Gil,Luis Castillo,0,5,3313
866,2024-05-23,Final,Texas Rangers,Philadelphia Phillies,Zack Wheeler,Andrew Heaney,2,5,2681
867,2024-05-23,Final,San Diego Padres,Cincinnati Reds,Frankie Montas,Matt Waldron,6,4,2602
868,2024-05-23,Final,Atlanta Braves,Chicago Cubs,Ben Brown,AJ Smith-Shawver,3,0,17
869,2024-05-23,Final,Colorado Rockies,Oakland Athletics,Joey Estes,Ryan Feltner,9,10,10
870,2024-05-23,Final,Toronto Blue Jays,Detroit Tigers,Jack Flaherty,Kevin Gausman,9,1,2394
871,2024-05-23,Final,Baltimore Orioles,Chicago White Sox,Mike Clevinger,Grayson Rodriguez,8,6,4
872,2024-05-24,Final,Toronto Blue Jays,Detroit Tigers,Kenta Maeda,Alek Manoah,2,6,2394
873,2024-05-24,Final,Atlanta Braves,Pittsburgh Pirates,Bailey Falter,Ray Kerr,5,11,31
874,2024-05-24,Final,Seattle Mariners,Washington Nationals,MacKenzie Gore,George Kirby,1,6,3309
875,2024-05-24,Final,Kansas City Royals,Tampa Bay Rays,Shawn Armstrong,Seth Lugo,8,1,12
876,2024-05-24,Final,Los Angeles Dodgers,Cincinnati Reds,Graham Ashcraft,James Paxton,6,9,2602
877,2024-05-24,Final,San Francisco Giants,New York Mets,Christian Scott,Kyle Harrison,8,7,3289
878,2024-05-24,Final,Texas Rangers,Minnesota Twins,Bailey Ober,José Ureña,2,3,3312
879,2024-05-24,Final,Milwaukee Brewers,Boston Red Sox,Kutter Crawford,Jared Koenig,7,2,3
880,2024-05-24,Final,Baltimore Orioles,Chicago White Sox,Chris Flexen,Corbin Burnes,6,4,4
881,2024-05-24,Final,Philadelphia Phillies,Colorado Rockies,Ty Blach,Cristopher Sánchez,2,3,19
882,2024-05-24,Final,Cleveland Guardians,Los Angeles Angels,Patrick Sandoval,Logan Allen,10,4,1
883,2024-05-24,Final,Houston Astros,Oakland Athletics,Ross Stripling,Justin Verlander,6,3,10
884,2024-05-24,Final,Miami Marlins,Arizona Diamondbacks,Zac Gallen,Braxton Garrett,3,0,15
885,2024-05-24,Final,New York Yankees,San Diego Padres,Yu Darvish,Carlos Rodón,8,0,2680
886,2024-05-24,Postponed,Chicago Cubs,St. Louis Cardinals,Miles Mikolas,Shota Imanaga,0,0,2889
887,2024-05-25,Final,Toronto Blue Jays,Detroit Tigers,Reese Olson,José Berríos,1,2,2394
888,2024-05-25,Final,San Francisco Giants,New York Mets,Luis Severino,Jordan Hicks,7,2,3289
889,2024-05-25,Final,Texas Rangers,Minnesota Twins,Chris Paddack,Michael Lorenzen,3,5,3312
890,2024-05-25,Final,Baltimore Orioles,Chicago White Sox,Erick Fedde,Albert Suárez,5,3,4
891,2024-05-25,Final,Seattle Mariners,Washington Nationals,Trevor Williams,Logan Gilbert,1,3,3309
892,2024-05-25,Final,Atlanta Braves,Pittsburgh Pirates,Mitch Keller,Reynaldo López,1,4,31
893,2024-05-25,Final,Houston Astros,Oakland Athletics,JP Sears,Spencer Arrighetti,1,3,10
894,2024-05-25,Final,Kansas City Royals,Tampa Bay Rays,Aaron Civale,Brady Singer,7,4,12
895,2024-05-25,Final,Milwaukee Brewers,Boston Red Sox,Nick Pivetta,Jared Koenig,6,3,3
896,2024-05-25,Final,Los Angeles Dodgers,Cincinnati Reds,Hunter Greene,Walker Buehler,1,3,2602
897,2024-05-25,Final,Chicago Cubs,St. Louis Cardinals,Miles Mikolas,Jameson Taillon,6,7,2889
898,2024-05-25,Final,Philadelphia Phillies,Colorado Rockies,Dakota Hudson,Aaron Nola,8,4,19
899,2024-05-25,Final,Cleveland Guardians,Los Angeles Angels,José Soriano,Tanner Bibee,4,3,1
900,2024-05-25,Final,New York Yankees,San Diego Padres,Dylan Cease,Marcus Stroman,4,1,2680
901,2024-05-25,Final,Miami Marlins,Arizona Diamondbacks,Jordan Montgomery,Sixto Sánchez,2,3,15
902,2024-05-26,Final,Toronto Blue Jays,Detroit Tigers,Casey Mize,Yusei Kikuchi,11,14,2394
903,2024-05-26,Final,Los Angeles Dodgers,Cincinnati Reds,Brent Suter,Yoshinobu Yamamoto,1,4,2602
904,2024-05-26,Final,Seattle Mariners,Washington Nationals,Patrick Corbin,Bryan Woo,9,5,3309
905,2024-05-26,Final,Atlanta Braves,Pittsburgh Pirates,Martín Pérez,Chris Sale,8,1,31
906,2024-05-26,Final,Milwaukee Brewers,Boston Red Sox,Tanner Houck,Tobias Myers,1,2,3
907,2024-05-26,Final,San Francisco Giants,New York Mets,Sean Manaea,Logan Webb,3,4,3289
908,2024-05-26,Final,Kansas City Royals,Tampa Bay Rays,Taj Bradley,Michael Wacha,1,4,12
909,2024-05-26,Final,Texas Rangers,Minnesota Twins,Pablo López,Gerson Garabito,6,2,3312
910,2024-05-26,Final,Baltimore Orioles,Chicago White Sox,Garrett Crochet,Kyle Bradish,4,1,4
911,2024-05-26,Final,Philadelphia Phillies,Colorado Rockies,Cal Quantrill,Ranger Suárez,2,5,19
912,2024-05-26,Final,Cleveland Guardians,Los Angeles Angels,Reid Detmers,Ben Lively,5,4,1
913,2024-05-26,Final,Houston Astros,Oakland Athletics,Aaron Brooks,Ronel Blanco,5,2,10
914,2024-05-26,Final,Miami Marlins,Arizona Diamondbacks,Blake Walston,Ryan Weathers,3,1,15
915,2024-05-26,Final,New York Yankees,San Diego Padres,Joe Musgrove,Clarke Schmidt,2,5,2680
916,2024-05-26,Final,Chicago Cubs,St. Louis Cardinals,Sonny Gray,Javier Assad,3,4,2889
917,2024-05-27,Final,Boston Red Sox,Baltimore Orioles,Cole Irvin,Cooper Criswell,3,11,2
918,2024-05-27,Final,Kansas City Royals,Minnesota Twins,Joe Ryan,Alec Marsh,5,6,3312
919,2024-05-27,Final,Toronto Blue Jays,Chicago White Sox,Nick Nastrini,Chris Bassitt,5,1,4
920,2024-05-27,Final,Cleveland Guardians,Colorado Rockies,Anthony Molina,Xzavion Curry,6,8,19
921,2024-05-27,Final,St. Louis Cardinals,Cincinnati Reds,Nick Lodolo,Lance Lynn,1,3,2602
922,2024-05-27,Final,Washington Nationals,Atlanta Braves,Charlie Morton,Mitchell Parker,8,4,4705
923,2024-05-27,Final,Chicago Cubs,Milwaukee Brewers,Robert Gasser,Justin Steele,1,5,32
924,2024-05-27,Final,Philadelphia Phillies,San Francisco Giants,Blake Snell,Taijuan Walker,4,8,2395
925,2024-05-27,Final,Miami Marlins,San Diego Padres,Michael King,Trevor Rogers,1,2,2680
926,2024-05-27,Final,Houston Astros,Seattle Mariners,Bryce Miller,Framber Valdez,2,3,680
927,2024-05-27,Postponed,Los Angeles Dodgers,New York Mets,Tylor Megill,Gavin Stone,0,0,3289
928,2024-05-28,Final,Los Angeles Dodgers,New York Mets,Tylor Megill,Tyler Glasnow,5,2,3289
929,2024-05-28,Final,Los Angeles Dodgers,New York Mets,Jose Quintana,Gavin Stone,3,0,3289
930,2024-05-28,Final,Boston Red Sox,Baltimore Orioles,Grayson Rodriguez,Brayan Bello,8,3,2
931,2024-05-28,Final,St. Louis Cardinals,Cincinnati Reds,Andrew Abbott,Kyle Gibson,7,1,2602
932,2024-05-28,Final,Oakland Athletics,Tampa Bay Rays,Zack Littell,Mitch Spence,3,0,12
933,2024-05-28,Final,Washington Nationals,Atlanta Braves,Max Fried,Jake Irvin,0,2,4705
934,2024-05-28,Final,Kansas City Royals,Minnesota Twins,Simeon Woods Richardson,Cole Ragans,2,4,3312
935,2024-05-28,Final,Toronto Blue Jays,Chicago White Sox,Jake Woodford,Kevin Gausman,7,2,4
936,2024-05-28,Final,Chicago Cubs,Milwaukee Brewers,Freddy Peralta,Ben Brown,6,3,32
937,2024-05-28,Final,Arizona Diamondbacks,Texas Rangers,Nathan Eovaldi,Brandon Pfaadt,2,4,5325
938,2024-05-28,Final,Cleveland Guardians,Colorado Rockies,Ryan Feltner,Triston McKenzie,13,7,19
939,2024-05-28,Final,New York Yankees,Los Angeles Angels,Griffin Canning,Nestor Cortes,3,4,1
940,2024-05-28,Final,Houston Astros,Seattle Mariners,Luis Castillo,Hunter Brown,2,4,680
941,2024-05-28,Final,Miami Marlins,San Diego Padres,Matt Waldron,Jesús Luzardo,0,4,2680
942,2024-05-28,Final,Philadelphia Phillies,San Francisco Giants,Erik Miller,Zack Wheeler,0,1,2395
943,2024-05-28,Postponed,Pittsburgh Pirates,Detroit Tigers,Tarik Skubal,Jared Jones,0,0,2394
944,2024-05-29,Final,Pittsburgh Pirates,Detroit Tigers,Tarik Skubal,Jared Jones,0,8,2394
945,2024-05-29,Final,Pittsburgh Pirates,Detroit Tigers,Keider Montero,Paul Skenes,10,2,2394
946,2024-05-29,Final,St. Louis Cardinals,Cincinnati Reds,Frankie Montas,Andre Pallante,5,3,2602
947,2024-05-29,Final,Arizona Diamondbacks,Texas Rangers,Dane Dunning,Ryne Nelson,1,6,5325
948,2024-05-29,Final,Philadelphia Phillies,San Francisco Giants,Kyle Harrison,Cristopher Sánchez,6,1,2395
949,2024-05-29,Final,Los Angeles Dodgers,New York Mets,David Peterson,James Paxton,10,3,3289
950,2024-05-29,Final,Miami Marlins,San Diego Padres,Yu Darvish,Braxton Garrett,9,1,2680
951,2024-05-29,Final,Boston Red Sox,Baltimore Orioles,Corbin Burnes,Kutter Crawford,1,6,2
952,2024-05-29,Final,Oakland Athletics,Tampa Bay Rays,Ryan Pepiot,Joey Estes,3,4,12
953,2024-05-29,Final,Washington Nationals,Atlanta Braves,Spencer Schwellenbach,MacKenzie Gore,7,2,4705
954,2024-05-29,Final,Kansas City Royals,Minnesota Twins,Bailey Ober,Seth Lugo,6,1,3312
955,2024-05-29,Final,Toronto Blue Jays,Chicago White Sox,Chris Flexen,Alek Manoah,3,1,4
956,2024-05-29,Final,Chicago Cubs,Milwaukee Brewers,Bryse Wilson,Shota Imanaga,6,10,32
957,2024-05-29,Final,Cleveland Guardians,Colorado Rockies,Ty Blach,Logan Allen,4,7,19
958,2024-05-29,Final,New York Yankees,Los Angeles Angels,Tyler Anderson,Luis Gil,2,1,1
959,2024-05-29,Final,Houston Astros,Seattle Mariners,George Kirby,Justin Verlander,1,2,680
960,2024-05-30,Final,Oakland Athletics,Tampa Bay Rays,Shawn Armstrong,Hogan Harris,5,6,12
961,2024-05-30,Final,Kansas City Royals,Minnesota Twins,Chris Paddack,Daniel Lynch IV,6,7,3312
962,2024-05-30,Final,Chicago Cubs,Milwaukee Brewers,Colin Rea,Jameson Taillon,4,6,32
963,2024-05-30,Final,Houston Astros,Seattle Mariners,Logan Gilbert,Spencer Arrighetti,4,0,680
964,2024-05-30,Final,Detroit Tigers,Boston Red Sox,Nick Pivetta,Jack Flaherty,5,0,3
965,2024-05-30,Final,Arizona Diamondbacks,New York Mets,Christian Scott,Zac Gallen,2,3,3289
966,2024-05-30,Final,Washington Nationals,Atlanta Braves,Ray Kerr,Trevor Williams,3,1,4705
967,2024-05-30,Final,New York Yankees,Los Angeles Angels,Patrick Sandoval,Carlos Rodón,8,3,1
968,2024-05-31,Final,Cincinnati Reds,Chicago Cubs,Javier Assad,Graham Ashcraft,5,4,17
969,2024-05-31,Final,St. Louis Cardinals,Philadelphia Phillies,Aaron Nola,Miles Mikolas,2,4,2681
970,2024-05-31,Final,Tampa Bay Rays,Baltimore Orioles,Albert Suárez,Aaron Civale,1,3,2
971,2024-05-31,Final,Pittsburgh Pirates,Toronto Blue Jays,José Berríos,Bailey Falter,3,5,14
972,2024-05-31,Final,Detroit Tigers,Boston Red Sox,Tanner Houck,Kenta Maeda,3,7,3
973,2024-05-31,Final,Washington Nationals,Cleveland Guardians,Tanner Bibee,Patrick Corbin,1,7,5
974,2024-05-31,Final,Arizona Diamondbacks,New York Mets,Luis Severino,Jordan Montgomery,9,10,3289
975,2024-05-31,Final,Texas Rangers,Miami Marlins,Sixto Sánchez,José Ureña,2,8,4169
976,2024-05-31,Final,Oakland Athletics,Atlanta Braves,Reynaldo López,JP Sears,2,4,4705
977,2024-05-31,Final,San Diego Padres,Kansas City Royals,Michael Wacha,Dylan Cease,11,8,7
978,2024-05-31,Final,Minnesota Twins,Houston Astros,Ronel Blanco,Pablo López,6,1,2392
979,2024-05-31,Final,Chicago White Sox,Milwaukee Brewers,Tobias Myers,Erick Fedde,5,12,32
980,2024-05-31,Final,Colorado Rockies,Los Angeles Dodgers,Walker Buehler,Dakota Hudson,4,1,22
981,2024-05-31,Final,Los Angeles Angels,Seattle Mariners,Bryan Woo,José Soriano,4,5,680
982,2024-05-31,Final,New York Yankees,San Francisco Giants,Jordan Hicks,Marcus Stroman,6,2,2395
983,2024-06-01,Final,Pittsburgh Pirates,Toronto Blue Jays,Yusei Kikuchi,Mitch Keller,8,1,14
984,2024-06-01,Final,Tampa Bay Rays,Baltimore Orioles,Kyle Bradish,Taj Bradley,5,9,2
985,2024-06-01,Final,Detroit Tigers,Boston Red Sox,Cooper Criswell,Reese Olson,3,6,3
986,2024-06-01,Final,Washington Nationals,Cleveland Guardians,Ben Lively,Mitchell Parker,2,3,5
987,2024-06-01,Final,Arizona Diamondbacks,New York Mets,Sean Manaea,Slade Cecconi,10,5,3289
988,2024-06-01,Final,San Diego Padres,Kansas City Royals,Alec Marsh,Randy Vásquez,7,3,7
989,2024-06-01,Final,Minnesota Twins,Houston Astros,Framber Valdez,Joe Ryan,2,5,2392
990,2024-06-01,Final,Oakland Athletics,Atlanta Braves,Chris Sale,Aaron Brooks,11,9,4705
991,2024-06-01,Final,Texas Rangers,Miami Marlins,Ryan Weathers,Michael Lorenzen,7,0,4169
992,2024-06-01,Final,Chicago White Sox,Milwaukee Brewers,Robert Gasser,Garrett Crochet,3,4,32
993,2024-06-01,Final,Cincinnati Reds,Chicago Cubs,Justin Steele,Hunter Greene,5,7,17
994,2024-06-01,Final,Los Angeles Angels,Seattle Mariners,Bryce Miller,Reid Detmers,0,9,680
995,2024-06-01,Final,St. Louis Cardinals,Philadelphia Phillies,Ranger Suárez,Sonny Gray,1,6,2681
996,2024-06-01,Final,New York Yankees,San Francisco Giants,Logan Webb,Cody Poteet,7,3,2395
997,2024-06-01,Final,Colorado Rockies,Los Angeles Dodgers,Yoshinobu Yamamoto,Cal Quantrill,1,4,22
998,2024-06-02,Final,Minnesota Twins,Houston Astros,Hunter Brown,Simeon Woods Richardson,4,3,2392
999,2024-06-02,Final,Detroit Tigers,Boston Red Sox,Brayan Bello,Casey Mize,8,4,3
1000,2024-06-02,Final,Tampa Bay Rays,Baltimore Orioles,Cole Irvin,Zack Littell,4,3,2
1001,2024-06-02,Final,Oakland Athletics,Atlanta Braves,Charlie Morton,Luis Medina,1,3,4705
1002,2024-06-02,Final,Pittsburgh Pirates,Toronto Blue Jays,Chris Bassitt,Quinn Priester,4,5,14
1003,2024-06-02,Final,Washington Nationals,Cleveland Guardians,Carlos Carrasco,Jake Irvin,5,2,5
1004,2024-06-02,Final,Arizona Diamondbacks,New York Mets,Jose Quintana,Brandon Pfaadt,5,4,3289
1005,2024-06-02,Final,Texas Rangers,Miami Marlins,Trevor Rogers,Andrew Heaney,6,0,4169
1006,2024-06-02,Final,San Diego Padres,Kansas City Royals,Cole Ragans,Michael King,3,4,7
1007,2024-06-02,Final,Chicago White Sox,Milwaukee Brewers,Freddy Peralta,Nick Nastrini,3,6,32
